gene,mean_tpm,std_tpm,cv
SLC25A15P5,3.0448280000000008,18.019183840484782,5.917964443470954
MAG,3.2346670000000004,19.13078847293474,5.91429920697702
KRTDAP,1.7937549999999995,10.542361047576085,5.877258069009473
AC087257.2,1.21563,7.132607306602685,5.867416324541748
PHGR1,8.260164000000001,48.43389670174243,5.863551462385301
LINC00513,1.1583049999999995,6.787429724373437,5.859794893722673
XAGE2,2.913469,16.997923385018794,5.834255790955316
PPIAP20,1.157804,6.749797913157748,5.829827771503421
AC024451.4,1.169054,6.813323495684945,5.8280656801866675
AL078622.1,6.227649999999998,36.2844637773051,5.826349229212481
BPIFB2,34.04029100000002,197.48881864260144,5.801619576125285
AL513304.1,1.4930849999999998,8.655842147036832,5.797286924077888
NOG,1.572759,9.11438642483581,5.795157697292344
MS4A18,1.2072219999999998,6.981306850506232,5.782951976112291
AC024940.1,4.4989230000000004,25.933161816924656,5.764304438401069
AL139081.1,1.581332,9.093957741012947,5.750821295599499
TRIM55,2.968601,17.061966491269136,5.747477175703011
MAGEA4,3.3912099999999996,19.465620713834134,5.740022208543303
AC120498.6,3.614946000000001,20.709955989629915,5.728980734326297
AL121672.1,1.986695,11.321175262610435,5.698496881811468
AOC1,4.620849000000001,26.322368919518844,5.696435637589292
RNU6-1010P,1.1678549999999999,6.652524116171047,5.696361377200978
NFE4,6.392494,36.204332804390624,5.6635693055622145
AL136164.3,1.4367059999999998,8.105000235928934,5.641377036031683
PLA2G2A,28.760471999999996,161.9415180224153,5.630697508108188
SCGB1B2P,19.881714999999996,111.75473553071873,5.620980661412697
FTHL17,2.385604,13.368168617935654,5.603683016098084
AC005838.2,2.5264970000000004,14.14433110711739,5.5983961616092905
SNORA23,2.919927,16.32344144568411,5.590359432165294
SGCG,3.8116109999999996,21.28211643966107,5.583496437506627
C8orf31,3.7222750000000007,20.77433178839255,5.581084629263702
AL139022.1,1.055878,5.881184902731522,5.569947382871431
MLC1,2.8193410000000005,15.684068666296701,5.563026489628852
MPZ,8.431374999999997,46.79100708113195,5.549629459148949
CASP14,20.711072000000005,114.85635982674499,5.54565016367791
S100A5,1.5195629999999993,8.404722188050842,5.5310126582779695
STH,1.0804389999999997,5.970158595712394,5.525678539660634
AL353748.2,1.6210069999999999,8.939373874072812,5.514704053759677
AL121672.2,2.0173979999999996,11.106608499556478,5.505412665005358
KCNJ16,2.5532210000000006,14.021878636157505,5.491838989322703
CXCL6,2.3434010000000005,12.860699619481212,5.48804904473507
SCG2,10.182198999999999,55.838178068898706,5.483901666908957
IL13RA2,2.4575519999999997,13.434831315030694,5.466753629233764
DKK4,1.3689629999999995,7.447727545598433,5.440415515684818
IGKV1D-12,5.081025,27.530346116766573,5.418266219270043
MTCO3P12,69.40416499999998,375.7915602631913,5.4145390303765115
AC015727.1,1.419169,7.678827109573849,5.4107911810177995
AC129507.4,3.500006999999998,18.921700646714868,5.406189372396935
MIR3192,1.862934,10.068989921488368,5.404909632594804
MIR4429,2.4485460000000003,13.2264515030338,5.401757411555184
AC113143.1,1.2099719999999998,6.531427437252669,5.397998827454412
AC018816.2,1.6824369999999995,9.078662794881339,5.396138336758726
MIR548V,1.285796,6.934565875248835,5.393208467944243
CYP4F8,19.101463999999993,102.9158105980556,5.387849360554544
ACTA1,15.804680999999999,84.9157323226923,5.372821654716873
SLIT1,2.781514000000001,14.934028314591284,5.369028634977671
CRISP2,2.0142369999999996,10.792510584076583,5.358113560656757
AC098679.5,1.4783370000000002,7.888411321418902,5.3360034426649
IGLV3-22,1.7910059999999997,9.552658421018231,5.333683092640802
SNAP25,2.534613,13.511936018110287,5.33096611518614
AC005787.1,1.089791,5.803308122847353,5.325156954725588
GRIA1,5.506387000000001,29.173991157663107,5.298209362629815
AC093663.2,1.0295349999999999,5.453178162798944,5.296738977110001
MYO3B,3.888401,20.56235930225541,5.288127253916303
PCDH10,3.740286000000001,19.730746022055854,5.275197143228044
C1QL2,2.1822569999999994,11.510245876453515,5.274468532557585
RNVU1-15,1.152495,6.077134021579363,5.273024196703121
IGLC7,79.880587,421.1563680318803,5.272324401320189
CST5,46.526298,245.26141436980163,5.271457754274833
AP003354.1,1.4225349999999997,7.488826596496876,5.264423438788415
RNU6-1016P,17.834299,93.88009408755286,5.264019297172984
ADCYAP1,2.2869680000000003,11.991825456121214,5.2435475512211855
AC007878.1,1.881581,9.864662304097275,5.242751868825883
STK4-AS1,1.599471,8.379700906432861,5.239045225848334
CLDN9,5.093161999999999,26.67579173529067,5.237569850574295
ALKAL2,1.5158800000000006,7.931625154755838,5.232356884948568
GRIA3,3.942619,20.625528291987454,5.231428218650459
TRH,27.807619999999996,145.35789874989194,5.2272685957982725
LIN28A,2.201292000000001,11.496119863655359,5.222442031159589
SNX18P13,1.4407260000000002,7.515757375111266,5.216645895965829
AP001363.1,1.824055,9.43901144724848,5.174740590195187
ALX4,2.831563,14.642784718476454,5.171272798265995
AC008537.3,4.570115,23.590150065371404,5.16182854597125
KRT16,39.18803500000001,202.13899214179457,5.158181371987508
AC090994.1,15.298302999999999,78.88328394923379,5.156342108613863
ODAM,7.481415000000001,38.494650859571095,5.145370342317742
IGKV2D-24,3.271654,16.797735305577547,5.134325116768934
HMGN1P8,1.7383549999999997,8.919709382788717,5.13112073356059
TIMM9P2,1.9678020000000003,10.09205308794474,5.1285917424338106
FCRLB,19.012787,96.91172658234316,5.097186781840199
AC027796.1,1.0167289999999998,5.151457043474853,5.066696281383588
AC108058.1,1.8713639999999998,9.440708174521054,5.044827288823049
AC114786.2,3.853585000000001,19.43894477938644,5.044379397207129
RPL26P30,2.4904940000000013,12.528637400197205,5.030583249828026
SNORA49,1.036707,5.214708466129069,5.030069697734334
H4C3,1.74534,8.778216083584466,5.029516359898052
AC244102.3,1.5993760000000001,8.03850610107338,5.0260264634916245
LALBA,2.2601400000000003,11.358999843891862,5.02579479319505
MTND1P23,95.733424,480.78183213333557,5.022089590500133
SNORA54,2.0056360000000004,10.064431738990132,5.018074934330123
A2ML1,6.771302,33.86766008828111,5.001646668289364
B4GALNT2,1.299427,6.4977039987308,5.000437884337327
RPL9P32,1.0715160000000001,5.353542776247814,4.996232231947832
TRGC1,3.3248869999999964,16.59680455575562,4.991689809535073
AC026355.4,1.5666489999999995,7.817240361094848,4.9897841578393445
SNORD117,4.154764,20.72506244574682,4.98826466334714
AC118658.1,2.327217,11.607933495857628,4.987903360906021
BHLHE22,3.463065,17.268431218479243,4.986458879194945
AC023421.1,1.6703709999999998,8.328444320984342,4.985984742901034
AC092979.1,5.045139999999999,25.136716260361844,4.982362483570694
CDH19,2.909444999999999,14.476721036915846,4.975767212274455
ANK1,1.7822729999999996,8.868000829663933,4.975669176194632
MUC19,1.5561740000000004,7.733309368400955,4.9694374590508215
AC103770.1,1.9643110000000001,9.752898890662916,4.9650482488073
SIRLNT,7.200064999999998,35.731487621479104,4.962661812286294
RN7SL558P,1.084285,5.37733602680047,4.959338206099384
RELN,1.377893999999999,6.832055451449499,4.958331665171271
