gene,mean_tpm,std_tpm,cv
SNRPGP18,2.2068701030927835,19.452960073700677,8.814728173823475
RNU6-711P,1.0046505154639176,8.851193933484385,8.81022186048167
FOLR1P1,1.2215134020618554,10.75848934890711,8.807508235887795
KRT13,3.7973164948453615,33.42235563440185,8.801572289212864
AC106873.1,1.2214567010309278,10.678239431607192,8.74221691411132
IGHV3-73,162.27493608247423,1417.295550814944,8.733915323156381
RNU6-681P,1.3983474226804125,12.200227516364643,8.724747025298422
AC005599.1,8.657930927835052,75.46828769358243,8.716665485393698
AC130895.1,1.0768103092783505,9.373724931873896,8.705084684930178
AC016292.1,1.2481938144329896,10.853319670197823,8.69521988067863
AL391314.1,2.209580412371134,19.164530901009762,8.673380155666756
SNORA74B,40.307018556701024,349.05931098574433,8.66001315613837
MIR4714,1.7780814432989689,15.38433383342945,8.652209881278598
