gene,mean_tpm,std_tpm,cv
AL359095.1,1.04109693877551,8.634334715033209,8.2934973617236
GDPD2,2.177141836734694,18.05237739354441,8.291778279645575
FP671120.3,2.3263540816326533,19.256827631784027,8.277685578400618
AC022973.1,1.3739530612244895,11.348932326741108,8.260058256012584
CD177P1,2.367784693877551,19.527750764870955,8.247266238085086
AC130895.1,1.1980530612244897,9.855005889909206,8.225850931708097
RNU6-522P,1.0078908163265308,8.281773015236178,8.216934692808131
HSPE1P13,1.2061214285714283,9.903575685925546,8.211093386886992
RNU6-82P,1.6453295918367348,13.481814353548565,8.193990079822473
RNU6-1176P,1.1294867346938773,9.25370805509864,8.192843502147598
SNORA1B,1.7644459183673464,14.444095860069613,8.186193586162636
AL513475.2,1.6025102040816326,13.109696817167016,8.180725953429999
