gene,log2FC_good_vs_bad,mean_good,mean_bad,t_statistic,p_value,fdr,abs_log2FC,direction
EPHA4,0.7945031118405117,3.202147567082218,2.4076444552417064,2.0385916094691208,0.05679199688012112,0.6834273077495127,0.7945031118405117,NS
KDM5A,0.7942225978213733,5.283528664587223,4.48930606676585,2.340204097989416,0.032455501271194016,0.680275821656149,0.7942225978213733,NS
TMEM100,0.7939778285823411,2.7767720715198587,1.9827942429375176,1.0541762678881257,0.3099342929602125,0.7776046601767611,0.7939778285823411,NS
PLA2G4A,0.7939190999560166,3.469389380731407,2.6754702807753903,1.4001029205122133,0.17724449212643562,0.7288303077806598,0.7939190999560166,NS
ITGA9,0.7936044470922661,3.8870332833418693,3.093428836249603,1.9342202668364163,0.06817661017222333,0.6834273077495127,0.7936044470922661,NS
IMPACT,0.7934621080096118,5.738629928119346,4.945167820109734,2.6625032917428637,0.020842975806457935,0.6764263426859727,0.7934621080096118,NS
APP,0.7932860974119968,9.671473001081875,8.878186903669878,1.666856136050047,0.11982486002319685,0.6982803205664189,0.7932860974119968,NS
FNBP1P1,0.7930082997317299,1.7603241237253306,0.9673158239936007,2.961122058015349,0.007968158017161048,0.6745714032071729,0.7930082997317299,NS
WIF1,0.7928651845538408,2.3601567995860084,1.5672916150321676,0.7762027252071462,0.44757215742506173,0.8277368973695621,0.7928651845538408,NS
PILRB,0.79266237813033,1.5864107990573533,0.7937484209270232,2.604117530887189,0.016981355882366954,0.6764263426859727,0.79266237813033,NS
RDH10,0.792634725451212,4.341600474106134,3.5489657486549215,1.9896837828474383,0.061805598958593846,0.6834273077495127,0.792634725451212,NS
ABCB1,0.7925714188457165,2.4758578454913973,1.6832864266456808,1.4505473443716943,0.16257284361906083,0.7188342103894502,0.7925714188457165,NS
FRG1DP,0.7918871292561729,1.8753849284654796,1.0834977992093067,2.232089742044179,0.03963070186921056,0.6834273077495127,0.7918871292561729,NS
SRMS,0.7910972930147846,2.6870147974326506,1.895917504417866,1.4293506222461265,0.17057137875755415,0.7254800029992927,0.7910972930147846,NS
BBOX1,0.7909407197436957,3.6389634660079397,2.848022746264244,0.7948030788299845,0.4396112869729124,0.8234349876667734,0.7909407197436957,NS
TCF20,0.7903924241267379,5.101618094994665,4.311225670867927,2.468305915904365,0.025533877597942355,0.680275821656149,0.7903924241267379,NS
GK5,0.7902234673963862,3.794272509621367,3.004049042224981,2.124640391296362,0.054355765285056375,0.6834273077495127,0.7902234673963862,NS
RPL26P6,-0.7900445289417304,2.0343177031286523,2.8243622320703827,-1.4616051731349442,0.17211974710741776,0.7273919600451272,0.7900445289417304,NS
DDX39B,0.7899704735876787,5.151488602358962,4.361518128771284,2.0439556023383347,0.059798458232757624,0.6834273077495127,0.7899704735876787,NS
ALG1L,-0.7897882117479025,1.447214077800154,2.2370022895480566,-1.2403366589592386,0.2370720397181453,0.7542434265452064,0.7897882117479025,NS
PRRC2B,0.7896111756844046,5.9943821640664545,5.20477098838205,2.7019541161782454,0.021471585891130292,0.6764263426859727,0.7896111756844046,NS
