gene,log2FC_good_vs_bad,mean_good,mean_bad,t_statistic,p_value,fdr,abs_log2FC,direction
RARRES2,-0.38878948640949673,6.782288701666969,7.171078188076466,-0.6455453771712395,0.5333423753309711,0.9999124392578936,0.38878948640949673,NS
AC135584.1,0.3885374396784351,1.6321641770190163,1.2436267373405812,0.7848040253796872,0.4511737191599966,0.9999124392578936,0.3885374396784351,NS
LINC01936,0.38848238082080555,1.9258213494153904,1.5373389685945849,0.8119009908866538,0.4366915130273227,0.9999124392578936,0.38848238082080555,NS
AC034231.1,0.38845267008036743,2.2472732976322076,1.8588206275518402,0.8657619190127754,0.4144426857543606,0.9999124392578936,0.38845267008036743,NS
HSD17B8,0.3884014643979654,6.092017095188153,5.703615630790187,1.4522006953437834,0.20509919206000293,0.9999124392578936,0.3884014643979654,NS
AL390066.1,0.38831503993444794,1.5642526544626256,1.1759376145281777,0.9359551678896508,0.37137635254680335,0.9999124392578936,0.38831503993444794,NS
AGAP9,-0.3883104989205375,1.3524488232096687,1.7407593221302062,-0.9493016894628178,0.3812035125171637,0.9999124392578936,0.3883104989205375,NS
GBA,-0.3882708999677922,5.443800512823848,5.83207141279164,-1.1641580855104332,0.2736707834447105,0.9999124392578936,0.3882708999677922,NS
ACADS,0.3882384455597281,6.23838080807536,5.850142362515632,1.266166894281683,0.24521161280380913,0.9999124392578936,0.3882384455597281,NS
INPP5D,-0.38823641839158585,2.9549587723056066,3.3431951906971924,-0.506727034833271,0.6234213701269747,0.9999124392578936,0.38823641839158585,NS
TMEM254-AS1,-0.38807623568118665,1.0201907392456595,1.4082669749268462,-1.3625161505401095,0.21064504969974665,0.9999124392578936,0.38807623568118665,NS
GAREM2,0.3879422648024391,2.21282727242041,1.824885007617971,0.7228022318441387,0.48662309118432356,0.9999124392578936,0.3879422648024391,NS
OSBPL7,-0.3877709674280627,2.1492927981105203,2.537063765538583,-1.0900179330283402,0.30159613159345283,0.9999124392578936,0.3877709674280627,NS
NINL,0.3877466662912372,4.217719412076596,3.8299727457853585,0.894967830469475,0.4013759668188244,0.9999124392578936,0.3877466662912372,NS
A1CF,0.3877168738380323,3.598075599958871,3.210358726120839,0.4285162489792247,0.6782703018093759,0.9999124392578936,0.3877168738380323,NS
CCNO,-0.38760977678605524,0.9206614279496631,1.3082712047357183,-0.799125182715107,0.4595235048651097,0.9999124392578936,0.38760977678605524,NS
HESX1,-0.3875113172157243,1.330522461985917,1.7180337792016414,-0.6200009386081472,0.5679805496724595,0.9999124392578936,0.3875113172157243,NS
ATXN7L2,-0.38748904626399105,1.4184196464484564,1.8059086927124475,-1.4029076832727154,0.20326025773994977,0.9999124392578936,0.38748904626399105,NS
SP6,0.3874883228176016,1.6100104779133628,1.2225221550957612,0.8918234058439515,0.39490551375647875,0.9999124392578936,0.3874883228176016,NS
DOCK9-DT,0.3874710243963142,2.184517204006519,1.7970461796102046,0.9644011062354788,0.36620009539568654,0.9999124392578936,0.3874710243963142,NS
ENTPD6,-0.38746988174759434,4.330066501584559,4.7175363833321535,-1.701288102571884,0.13208954081805038,0.9999124392578936,0.38746988174759434,NS
STK16,-0.38745350123531086,4.420959235483761,4.808412736719072,-1.4363527585792273,0.18934498411098202,0.9999124392578936,0.38745350123531086,NS
MGAT3,-0.3874407254603649,2.8239391775831204,3.2113799030434853,-0.48043204815185986,0.6419600588435113,0.9999124392578936,0.3874407254603649,NS
SMYD3,-0.3874136627076843,2.7850608092881726,3.172474471995857,-1.2959819473826275,0.22577286447907463,0.9999124392578936,0.3874136627076843,NS
SLA,-0.3873980303112181,2.6467298127028154,3.0341278430140335,-0.5222687193406049,0.6171702481836729,0.9999124392578936,0.3873980303112181,NS
ZNRF1,0.38738463690487457,2.5104559195152203,2.1230712826103457,2.463136237864605,0.0336097304939183,0.9999124392578936,0.38738463690487457,NS
MMADHC,-0.3873661140687146,6.526666412008574,6.914032526077288,-1.4168697601580384,0.19146197396750064,0.9999124392578936,0.3873661140687146,NS
ENDOG,0.3873618359363058,2.700907678301982,2.3135458423656763,0.7592797540860268,0.47203378484665603,0.9999124392578936,0.3873618359363058,NS
USF3,0.3873557901973719,3.536850191581361,3.149494401383989,1.9022597248160118,0.10459292387559815,0.9999124392578936,0.3873557901973719,NS
MRPL24,-0.3872850998830666,6.215976011914834,6.6032611117979005,-1.1427558858721494,0.29419971725599625,0.9999124392578936,0.3872850998830666,NS
CHODL,0.38727672460877005,1.6791819423484393,1.2919052177396693,0.6623336891524673,0.5285777806133605,0.9999124392578936,0.38727672460877005,NS
BHLHE40-AS1,-0.3872657338250183,0.7045928999174336,1.0918586337424518,-1.4620581268469783,0.1802571763154685,0.9999124392578936,0.3872657338250183,NS
RNY3P16,0.3871959506619155,1.3773890805827647,0.9901931299208492,0.9083144612666686,0.38508203397704754,0.9999124392578936,0.3871959506619155,NS
TOB2,0.38711333203873366,6.315259063450121,5.928145731411387,1.0998767031947825,0.3181861691015541,0.9999124392578936,0.38711333203873366,NS
RMND5B,-0.3870392630143318,3.9831737520501918,4.3702130150645235,-1.888667133424502,0.10227293642268229,0.9999124392578936,0.3870392630143318,NS
LAMC1-AS1,-0.38702702036848324,0.5924047679796846,0.9794317883481678,-1.3429197205546675,0.2275357041510158,0.9999124392578936,0.38702702036848324,NS
RGS14,-0.38686105693314676,4.119927785863107,4.5067888427962535,-0.6802573102398214,0.5216233587879955,0.9999124392578936,0.38686105693314676,NS
MIEN1,-0.3868566069881094,4.976476083216442,5.363332690204551,-2.0327562187633856,0.1009245167350688,0.9999124392578936,0.3868566069881094,NS
AC145207.9,-0.3868463097401057,0.5303396192147095,0.9171859289548152,-0.8692785253640342,0.4270135459529959,0.9999124392578936,0.3868463097401057,NS
MIR34AHG,-0.3868428963232685,0.5226179128835636,0.9094608092068321,-0.8829887547230804,0.40866612264248225,0.9999124392578936,0.3868428963232685,NS
CAP1,-0.386625921547739,7.662331956852111,8.04895787839985,-1.0235235622006293,0.3302713342811411,0.9999124392578936,0.386625921547739,NS
P2RX7,-0.3866177200748042,1.3067299592447161,1.6933476793195203,-0.6095254596358685,0.559748926779701,0.9999124392578936,0.3866177200748042,NS
CYC1,-0.3865658246480246,7.55789487646824,7.944460701116265,-1.453048383294671,0.18116102635577436,0.9999124392578936,0.3865658246480246,NS
ANKRD13D,-0.3865080318852798,2.675446001436485,3.061954033321765,-0.9616070537370562,0.35934439503402416,0.9999124392578936,0.3865080318852798,NS
EEF1AKMT1,-0.38647578838470986,3.6226563625531685,4.009132150937878,-1.181550106356244,0.26564900768563093,0.9999124392578936,0.38647578838470986,NS
USP5,-0.38645705233977523,6.0380070519100135,6.424464104249789,-1.297920160221374,0.23838395740581964,0.9999124392578936,0.38645705233977523,NS
MAP3K14-AS1,-0.3863822900737115,0.8409948643458875,1.227377154419599,-1.792772643775653,0.1190730554612631,0.9999124392578936,0.3863822900737115,NS
AC004253.1,-0.3863812446594389,0.5411801312421772,0.9275613759016161,-0.9799882295249653,0.3640904649227485,0.9999124392578936,0.3863812446594389,NS
SNORD19,-0.3862455321982595,0.6924132985532,1.0786588307514595,-0.7045395087589462,0.5043815109232708,0.9999124392578936,0.3862455321982595,NS
FBXO6,-0.38623931717492077,3.6853125047752506,4.071551821950171,-1.1473268096599178,0.2782096456756022,0.9999124392578936,0.38623931717492077,NS
MTRF1,-0.3861477120871686,2.6490568625817335,3.035204574668902,-2.5600827401415467,0.028602197438325667,0.9999124392578936,0.3861477120871686,NS
TUBBP5,-0.38607919334538177,1.0892660212859224,1.4753452146313042,-0.5780770290310204,0.586311827474822,0.9999124392578936,0.38607919334538177,NS
NAT8B,-0.3859760494306155,4.8077658074926575,5.193741856923273,-0.38028183799464016,0.7117910558375461,0.9999124392578936,0.3859760494306155,NS
KIF16B,0.3859495241242077,4.3216986176673675,3.93574909354316,2.2204829723904225,0.05184618753015456,0.9999124392578936,0.3859495241242077,NS
PCNX4,0.38572551609727856,3.7069441092110758,3.321218593113797,1.5494189859075547,0.16769380349149055,0.9999124392578936,0.38572551609727856,NS
MFSD5,-0.3856796938793945,5.1221636453036075,5.507843339183002,-1.4875695330382184,0.1683480737411097,0.9999124392578936,0.3856796938793945,NS
NDC1,-0.3855522403509215,3.7974875846379574,4.183039824988879,-1.2101788500857549,0.25533825777906244,0.9999124392578936,0.3855522403509215,NS
GZMB,-0.38548951647778606,2.0906460103295,2.476135526807286,-0.40697662683132857,0.6942633550572511,0.9999124392578936,0.38548951647778606,NS
FAM89A,0.38530513640887865,3.6226551607485535,3.237350024339675,0.7406532295247824,0.4762689140803018,0.9999124392578936,0.38530513640887865,NS
AP005432.2,0.38529203281185964,2.7341489902629905,2.348856957451131,0.3017823923053188,0.7696874870231873,0.9999124392578936,0.38529203281185964,NS
RNU6-100P,-0.3852057185698326,0.32515823802736726,0.7103639565971999,-0.7468432712927198,0.48354371006924135,0.9999124392578936,0.3852057185698326,NS
NSA2,-0.3851730954758157,5.56648641028868,5.951659505764495,-0.6538634751211585,0.5402512884495843,0.9999124392578936,0.3851730954758157,NS
FOXCUT,0.3851250781333595,2.0397154861855613,1.6545904080522018,0.5392374309485906,0.6015977384305411,0.9999124392578936,0.3851250781333595,NS
H4-16,-0.3851141441239956,0.9585489490997643,1.3436630932237599,-1.4711385494998723,0.19340468519011333,0.9999124392578936,0.3851141441239956,NS
AL122023.1,-0.3850461438285375,1.7994634920182473,2.184509635846785,-1.6646239379033196,0.15502508836254247,0.9999124392578936,0.3850461438285375,NS
SKIL,0.38502557725820097,4.700109366082109,4.315083788823908,0.7916628243282317,0.4496469322499175,0.9999124392578936,0.38502557725820097,NS
OAS2,-0.38501925521638025,3.9076672617034793,4.29268651691986,-0.4839136873053655,0.6391753466874817,0.9999124392578936,0.38501925521638025,NS
RPL39P40,-0.3850030543820353,1.2818511092598446,1.6668541636418799,-0.7562419290188238,0.46985289103927275,0.9999124392578936,0.3850030543820353,NS
RNU6-62P,0.38492126194906273,1.6463454091033554,1.2614241471542926,0.8106949221701454,0.44061337497210085,0.9999124392578936,0.38492126194906273,NS
PLCL1,0.38482140846411905,4.906402916099123,4.521581507635004,0.48517137021220735,0.6426368396485916,0.9999124392578936,0.38482140846411905,NS
RPL7AP30,-0.3847753428462284,1.3328248953272606,1.717600238173489,-1.3439199418845444,0.22957588219604594,0.9999124392578936,0.3847753428462284,NS
CDH5,0.3847612197040462,5.8115915174602515,5.426830297756205,0.4520191096019479,0.6611592666152419,0.9999124392578936,0.3847612197040462,NS
PPME1,-0.384702989044734,4.039754702985619,4.424457692030353,-1.6797376093550813,0.1269757591076006,0.9999124392578936,0.384702989044734,NS
RPS11,-0.3846042001292229,10.518268384104902,10.902872584234125,-0.8207291368053631,0.43871908864405906,0.9999124392578936,0.3846042001292229,NS
TMEM187,-0.38459860690400927,4.051184288916359,4.435782895820369,-1.5031528900458304,0.16559721726176718,0.9999124392578936,0.38459860690400927,NS
CACNA1C,0.38449557015694746,1.5395179067705063,1.1550223366135588,0.8443967518844246,0.41833299588928385,0.9999124392578936,0.38449557015694746,NS
AL031719.2,-0.38442463110286884,0.7059331301530026,1.0903577612558715,-0.9835159893670338,0.35356818681716556,0.9999124392578936,0.38442463110286884,NS
AP003392.5,0.38436964310717336,1.196770445034075,0.8124008019269017,1.4724034141341678,0.17195715173340523,0.9999124392578936,0.38436964310717336,NS
AC007114.1,-0.3841982976132936,2.414064100448006,2.7982623980612997,-0.8178414564942423,0.4331020703122782,0.9999124392578936,0.3841982976132936,NS
BPNT2,-0.3841007976533275,5.506294777734709,5.890395575388037,-1.6671416111999404,0.1306736699049677,0.9999124392578936,0.3841007976533275,NS
DYNC2I1,-0.38399330446934554,3.4881228426603093,3.872116147129655,-1.066702019708871,0.31711134942405894,0.9999124392578936,0.38399330446934554,NS
NUB1,-0.3839494335080955,5.1201098666613705,5.504059300169466,-1.3752495971407586,0.20989316004394765,0.9999124392578936,0.3839494335080955,NS
RNF139,-0.38394661825819565,4.88522054563179,5.2691671638899855,-1.2214831979518956,0.25437947736637956,0.9999124392578936,0.38394661825819565,NS
REEP2,0.3838870547675586,1.5959416685567451,1.2120546137891866,0.8560241428098965,0.4164059471648073,0.9999124392578936,0.3838870547675586,NS
TTPAL,-0.38387633285793843,3.0170786407464587,3.400954973604397,-2.044422121535417,0.07158290005267595,0.9999124392578936,0.38387633285793843,NS
PANK2,-0.3838678557911086,3.363967426857108,3.7478352826482166,-1.4178400302276106,0.18946002061509318,0.9999124392578936,0.3838678557911086,NS
MAGI2,0.3838172010058336,1.6991449117205135,1.31532771071468,1.6315690251555488,0.1341557396996052,0.9999124392578936,0.3838172010058336,NS
TCF15,0.38371810228299696,1.4197201094500935,1.0360020071670966,0.7167916486029383,0.49730191220436293,0.9999124392578936,0.38371810228299696,NS
PRKAA2,-0.38360754989274337,4.748251084870264,5.131858634763008,-1.2916143993946816,0.22946508040936037,0.9999124392578936,0.38360754989274337,NS
AL162724.2,-0.3835374611926713,0.9412751697239202,1.3248126309165915,-0.6134820328674271,0.5608805853001615,0.9999124392578936,0.3835374611926713,NS
AP003392.1,-0.3833607816328566,1.3853600755626658,1.7687208571955224,-0.5947048516568431,0.5780381182441134,0.9999124392578936,0.3833607816328566,NS
KCNE4,0.3832639523718213,3.3441909863561596,2.9609270339843383,0.3878449545080104,0.7063317437301642,0.9999124392578936,0.3832639523718213,NS
RNU6-1099P,-0.3832520257372417,0.6134604246368556,0.9967124503740973,-0.9234571180485956,0.38319566384544157,0.9999124392578936,0.3832520257372417,NS
TMEM168,-0.38321945697297144,3.7682030248351714,4.151422481808143,-1.8118228868509514,0.10837773139050459,0.9999124392578936,0.38321945697297144,NS
COL18A1,0.38310562386489444,6.9657293207151785,6.582623696850284,0.4806647186089399,0.6411012946924751,0.9999124392578936,0.38310562386489444,NS
AC124798.1,0.38309676762072975,2.7674292146424304,2.3843324470217007,0.7053389044944026,0.49915541364260874,0.9999124392578936,0.38309676762072975,NS
TCF7L1,0.3830816724240993,3.979399638321758,3.5963179658976587,0.7355580337107193,0.4853447190319602,0.9999124392578936,0.3830816724240993,NS
LNPEP,-0.38306044300404096,4.455030302998537,4.838090746002578,-1.5228869782933256,0.16709521891625842,0.9999124392578936,0.38306044300404096,NS
AC107075.1,-0.3828413776425039,0.9427529656370688,1.3255943432795727,-0.9780104884013202,0.3704053292542573,0.9999124392578936,0.3828413776425039,NS
PATZ1,-0.3828034868475898,4.566271467187051,4.949074954034641,-1.0365334782472952,0.3245168060904744,0.9999124392578936,0.3828034868475898,NS
SLC30A2,0.3826904338662094,3.0403364625896496,2.6576460287234402,0.28885958802170897,0.7793439655114995,0.9999124392578936,0.3826904338662094,NS
SLC23A1,0.3826894306315429,4.114364955796697,3.731675525165154,0.4112897518037813,0.690323222614883,0.9999124392578936,0.3826894306315429,NS
RNU6-339P,-0.38266464039137926,0.9967323416736883,1.3793969820650676,-0.5810261900434175,0.5777552335803123,0.9999124392578936,0.38266464039137926,NS
FERMT2,0.38257554402352056,5.292241541582816,4.909665997559295,2.049236566106798,0.06885463033601957,0.9999124392578936,0.38257554402352056,NS
EXOSC8,-0.38255592448023146,3.3685498826890403,3.7511058071692718,-1.2201822357746115,0.253765646943486,0.9999124392578936,0.38255592448023146,NS
TRIM14,-0.38233447141008714,4.025169519022239,4.4075039904323265,-0.5380004041568552,0.603216057415425,0.9999124392578936,0.38233447141008714,NS
ARL16,-0.38232142870898134,4.312008851466282,4.694330280175263,-1.2547574470228768,0.23889099337891814,0.9999124392578936,0.38232142870898134,NS
ZNF346,-0.3822161485972355,2.7041404218884897,3.086356570485725,-1.9070096528254008,0.1003937792870641,0.9999124392578936,0.3822161485972355,NS
AL353748.3,0.3821427858186095,2.177053953181343,1.7949111673627336,1.9963974632328676,0.07385806316514233,0.9999124392578936,0.3821427858186095,NS
PNMA8B,0.38190584663657856,1.269216660837671,0.8873108142010924,1.161498035090697,0.27885544600657136,0.9999124392578936,0.38190584663657856,NS
FBL,-0.3818709385078032,6.427712908530743,6.809583847038546,-0.837013764442448,0.4301758159457326,0.9999124392578936,0.3818709385078032,NS
ABCC2,0.3818092105552111,2.8527278563283387,2.4709186457731276,0.49561363988863527,0.6310706056956523,0.9999124392578936,0.3818092105552111,NS
SNRPE,-0.38176035195366875,5.304681084940312,5.686441436893981,-1.3220995929944312,0.2232126801315781,0.9999124392578936,0.38176035195366875,NS
CTNNBIP1,0.3817022974754791,4.270506438915703,3.888804141440224,0.7909119241460901,0.4477102933902646,0.9999124392578936,0.3817022974754791,NS
ASAH1,-0.3816395921129141,5.840965219481947,6.222604811594861,-1.2508005550421093,0.25278737114039507,0.9999124392578936,0.3816395921129141,NS
COA3,-0.38163922535795614,7.017189089693083,7.398828315051039,-1.2385541839855958,0.26718144309196334,0.9999124392578936,0.38163922535795614,NS
ANG,-0.3815598629469905,3.2146152175476885,3.596175080494679,-0.5266463640792161,0.6100453565607167,0.9999124392578936,0.3815598629469905,NS
DGUOK-AS1,-0.3814378509594535,0.5153387276680595,0.896776578627513,-1.73210928740689,0.15366089766862984,0.9999124392578936,0.3814378509594535,NS
Z93930.2,-0.3814275205917823,1.5594198536565476,1.9408473742483299,-0.9957029996978716,0.3714074456186376,0.9999124392578936,0.3814275205917823,NS
RUNDC3B,0.3814059352725905,1.9449748531897093,1.5635689179171188,1.2879622065563248,0.23655970967389506,0.9999124392578936,0.3814059352725905,NS
FEM1C,-0.3813861787040924,4.388363410554602,4.769749589258694,-0.9967171103198142,0.34708491294134836,0.9999124392578936,0.3813861787040924,NS
HK1,-0.3813826439984469,5.8443957619212314,6.225778405919678,-0.9512999127294804,0.36411960112973496,0.9999124392578936,0.3813826439984469,NS
MTND2P28,0.38137158948454797,9.501485266301312,9.120113676816764,0.822482614989705,0.4301746227390746,0.9999124392578936,0.38137158948454797,NS
PPP1R7,-0.38129769609658837,5.327978421271939,5.709276117368527,-1.2834243364553946,0.22947579090668146,0.9999124392578936,0.38129769609658837,NS
RHOBTB2,0.3812771746348016,3.5896311276631745,3.208353953028373,1.0739619286446624,0.31096303167564027,0.9999124392578936,0.3812771746348016,NS
COL4A4,0.3812766262856382,4.324746178472764,3.9434695521871257,0.5339340376647873,0.6120417071201276,0.9999124392578936,0.3812766262856382,NS
RRM2,-0.38127476575738806,1.1480215173029342,1.5292962830603223,-0.698243016750137,0.5014537465971929,0.9999124392578936,0.38127476575738806,NS
SETBP1-DT,-0.3812701966781811,2.0647036264176766,2.4459738230958576,-1.1713353226975014,0.2697737752549653,0.9999124392578936,0.3812701966781811,NS
MICAL2,0.3812272209023275,2.550698817570297,2.1694715966679694,0.5492577239372965,0.5956776757519041,0.9999124392578936,0.3812272209023275,NS
ZFHX3,0.38115558568717756,3.0700749758650216,2.688919390177844,1.4543047557970181,0.18089042312520087,0.9999124392578936,0.38115558568717756,NS
IL18RAP,0.38115376412305446,1.2030531158675433,0.8218993517444888,0.8312009032922905,0.43036986114405207,0.9999124392578936,0.38115376412305446,NS
RERG-IT1,0.3811173509080009,0.8847969692612422,0.5036796183532413,1.2046834213224848,0.2657831283430794,0.9999124392578936,0.3811173509080009,NS
GSAP,-0.3811065362992112,2.695702226856219,3.07680876315543,-1.0880294680294949,0.3265234083722749,0.9999124392578936,0.3811065362992112,NS
TJP3,0.38110440716408656,2.9790501093809647,2.597945702216878,0.35829171442956304,0.7290562904791558,0.9999124392578936,0.38110440716408656,NS
ZMAT2,-0.381098206713399,7.243487700724102,7.624585907437501,-1.1303519547228167,0.3065023142617988,0.9999124392578936,0.381098206713399,NS
HEG1,0.38109734461250966,5.668543619423977,5.287446274811467,0.595065466983832,0.5668959306123535,0.9999124392578936,0.38109734461250966,NS
SGK2,0.3810529536822882,4.3841207707010605,4.003067817018772,0.49788607954413133,0.6298989236050356,0.9999124392578936,0.3810529536822882,NS
TMEM74B,-0.3809540677015564,0.612154076992651,0.9931081446942074,-0.6558736286182966,0.5388470783628119,0.9999124392578936,0.3809540677015564,NS
METAP2,-0.38095325890480236,5.568740319583375,5.949693578488177,-1.3727527912162512,0.2114362646397753,0.9999124392578936,0.38095325890480236,NS
KBTBD7,-0.3807227608011843,3.1944146147520724,3.5751373755532567,-0.745180403050588,0.47923346010864865,0.9999124392578936,0.3807227608011843,NS
C8orf48,-0.3806533461069346,1.4725627950381381,1.8532161411450727,-1.2382867576248338,0.2460835596250809,0.9999124392578936,0.3806533461069346,NS
FOXA3,-0.38054601135138366,1.164000946529795,1.5445469578811786,-0.5238099340712221,0.6203525623468913,0.9999124392578936,0.38054601135138366,NS
CASKIN2,0.3805267990038086,5.513739711495305,5.133212912491496,1.0023196769865497,0.3424921749290768,0.9999124392578936,0.3805267990038086,NS
DNAJC6,0.3804422641949192,3.260893606496456,2.8804513423015368,0.9425292448711391,0.371190822137208,0.9999124392578936,0.3804422641949192,NS
SEC11A,-0.3803812597050378,5.780118226035046,6.160499485740083,-1.3268629323919814,0.22261659831644476,0.9999124392578936,0.3803812597050378,NS
CNOT2,-0.3803685057736943,3.601831967191289,3.9822004729649834,-1.420621781050574,0.19686238488500876,0.9999124392578936,0.3803685057736943,NS
SDS,-0.38031010229503126,1.674001261960155,2.0543113642551862,-0.3788751025677754,0.7147856352753273,0.9999124392578936,0.38031010229503126,NS
AC023157.2,-0.38029751855233696,1.821969433800936,2.202266952353273,-1.4086385318396257,0.1903544572620886,0.9999124392578936,0.38029751855233696,NS
OGFRL1,-0.38029514207917137,3.578536038636625,3.9588311807157965,-0.7993435581379582,0.44360592577869595,0.9999124392578936,0.38029514207917137,NS
RIPK2,-0.38027715026405984,3.4514334014857915,3.8317105517498513,-0.9318298409805477,0.3795691310932821,0.9999124392578936,0.38027715026405984,NS
ETV5,0.38017005790862424,3.754406576479068,3.3742365185704437,0.7486124556704328,0.4790100447398087,0.9999124392578936,0.38017005790862424,NS
RPL10A,-0.38016566381389616,9.420493070310078,9.800658734123974,-1.011661742859998,0.3423776366641909,0.9999124392578936,0.38016566381389616,NS
NID1,0.3801547932789866,6.1407737565648635,5.760618963285877,0.37953839351726315,0.7122252624325806,0.9999124392578936,0.3801547932789866,NS
PPP3CA,0.38001493957633325,4.877551758956388,4.497536819380055,1.2671814509743076,0.23381774751563172,0.9999124392578936,0.38001493957633325,NS
MGAM,0.37998259833729087,4.020839675629863,3.640857077292572,0.5335248436023596,0.6053512708093789,0.9999124392578936,0.37998259833729087,NS
TTC1,-0.3799635519603273,6.383093239882288,6.763056791842615,-1.3049645453973484,0.2336352227023883,0.9999124392578936,0.3799635519603273,NS
WASF3,0.3799229569492377,2.7222340143523343,2.3423110574030965,0.9165848613174262,0.3939412784440211,0.9999124392578936,0.3799229569492377,NS
BNIP3,-0.3798733806728727,5.89704235478311,6.276915735455983,-0.5702669495305924,0.5858342331534839,0.9999124392578936,0.3798733806728727,NS
KL,-0.379695625431407,6.307222083541592,6.686917708972999,-0.3959705297961353,0.7037100250210995,0.9999124392578936,0.379695625431407,NS
ACADL,-0.3795967467089083,4.0835128062954515,4.46310955300436,-1.2703866110708935,0.24987986947049523,0.9999124392578936,0.3795967467089083,NS
CXCL14,-0.3795708216898035,8.035669242138237,8.41524006382804,-0.317893499756598,0.75936287018241,0.9999124392578936,0.3795708216898035,NS
BMP2,0.3795477275053658,4.01874935750643,3.6392016300010646,0.5746373454310424,0.5893401931974067,0.9999124392578936,0.3795477275053658,NS
DMTF1,-0.37954602418642835,3.097284646285459,3.4768306704718874,-1.1955315465488376,0.2733568418703197,0.9999124392578936,0.37954602418642835,NS
HPCAL4,0.3794788622700678,2.1610820348925244,1.7816031726224566,0.3454433058869509,0.7384919122609916,0.9999124392578936,0.3794788622700678,NS
GFUS,-0.3794135617007539,4.499217074544913,4.878630636245667,-0.9424780685080298,0.3759849027506016,0.9999124392578936,0.3794135617007539,NS
FAM117B,-0.37934495004977453,3.5034491426401124,3.882794092689887,-0.9883332757189673,0.3463888979935953,0.9999124392578936,0.37934495004977453,NS
TRAV12-3,-0.3792669810441479,0.6327246801933893,1.0119916612375373,-0.9247021292534335,0.37835597543890775,0.9999124392578936,0.3792669810441479,NS
AC087500.1,-0.3792286469256786,0.5520763210063241,0.9313049679320027,-2.2388399986039427,0.07110990187650462,0.9999124392578936,0.3792286469256786,NS
TMEM229B,-0.37919566972069774,2.037846055055785,2.4170417247764826,-0.7930642607027476,0.4462769989353341,0.9999124392578936,0.37919566972069774,NS
PHC1P1,-0.37898233396260783,0.9664214481623036,1.3454037821249114,-1.588938869815323,0.1626963183783519,0.9999124392578936,0.37898233396260783,NS
LRR1,-0.3789228882037321,2.2633130356787694,2.6422359238825015,-1.3289717450800915,0.21362475191003974,0.9999124392578936,0.3789228882037321,NS
CAMK1G,0.3787686189905217,2.2055130741030817,1.82674445511256,0.6390734540266453,0.5443284526121902,0.9999124392578936,0.3787686189905217,NS
AC004908.2,-0.3786735417418261,1.0413119504259887,1.4199854921678148,-1.077212345370315,0.32550147648948163,0.9999124392578936,0.3786735417418261,NS
AC119673.2,-0.3786411660256398,0.5692871718596131,0.9479283378852529,-0.8539467088803554,0.42100609268606626,0.9999124392578936,0.3786411660256398,NS
Z83745.1,-0.3786188335913143,0.6036228763149781,0.9822417099062924,-1.1576785264941032,0.3066683506500068,0.9999124392578936,0.3786188335913143,NS
HSPA2,0.3785836179551554,5.380256616193087,5.0016729982379315,0.33223473755292876,0.7538879722127154,0.9999124392578936,0.3785836179551554,NS
ARGLU1,-0.3785611944575473,4.422359856793937,4.800921051251485,-0.8905364538346908,0.4006910379670975,0.9999124392578936,0.3785611944575473,NS
TUB,0.3785510827751395,3.680170821674082,3.3016197388989426,1.1081028740092618,0.29786552629860913,0.9999124392578936,0.3785510827751395,NS
ALPK3,0.37845692210601456,4.66546034163933,4.287003419533315,0.5523745138405233,0.6001983863596536,0.9999124392578936,0.37845692210601456,NS
TTLL1,-0.3784095469079629,3.408471276547806,3.786880823455769,-1.017983729186916,0.35949315902557005,0.9999124392578936,0.3784095469079629,NS
GLRB,0.37835556541028614,2.67330446259625,2.294948897185964,0.464088073344611,0.6607284091573065,0.9999124392578936,0.37835556541028614,NS
PLXND1,0.3781966480332697,5.501162571423682,5.122965923390412,0.3965747142795788,0.7001963534109827,0.9999124392578936,0.3781966480332697,NS
GXYLT2,0.3781555271253456,1.6370488641618917,1.258893337036546,0.5398138229277823,0.6012070848954183,0.9999124392578936,0.3781555271253456,NS
ARNT,-0.3781475869058095,4.778301930677196,5.156449517583005,-1.2268744002306373,0.2501062547477526,0.9999124392578936,0.3781475869058095,NS
PPP1R16A,0.37805107798131576,3.9714718742914394,3.5934207963101237,1.237242453381483,0.2546492913245364,0.9999124392578936,0.37805107798131576,NS
TSPAN6,-0.37802138168903276,5.505898440764788,5.883919822453821,-0.7405953145033323,0.49027831782713915,0.9999124392578936,0.37802138168903276,NS
MICAL1,-0.3779928880398793,3.0848197054524524,3.4628125934923317,-0.5789304237602819,0.5779650769520397,0.9999124392578936,0.3779928880398793,NS
GOLGA4,0.3779748693270921,5.226197847157097,4.848222977830005,1.9349265106835731,0.08204185312597319,0.9999124392578936,0.3779748693270921,NS
SNORD94,-0.3779722110008974,1.4328369211484309,1.8108091321493283,-1.0395301680816442,0.33242430362201764,0.9999124392578936,0.3779722110008974,NS
PINLYP,0.37797152106138476,2.2368330551296824,1.8588615340682977,0.87770330695834,0.40882017181099095,0.9999124392578936,0.37797152106138476,NS
TMEM14A,-0.3779607900458499,5.884347013328974,6.262307803374824,-1.1250592635892316,0.2921954378876717,0.9999124392578936,0.3779607900458499,NS
TRGV10,-0.377940063551669,0.8899951790473297,1.2679352425989987,-0.5922046440787821,0.5739812214334017,0.9999124392578936,0.377940063551669,NS
