,CD8_T,CD4_T,B_cells,NK_cells,Macrophage,Dendritic,Treg,Exhaustion,IFN_gamma
TCGA-BP-5168,-0.2757131403147621,-0.15853113531900617,-0.24992995174681154,-0.39301978154882034,-0.4425210572856007,0.062301507706680116,-0.47091402762550355,-0.2577426321416797,-0.0566681408962098
TCGA-BP-4762,-0.18864497714344033,1.069763301487275,0.671890915455006,-0.08096014174113088,1.2004343860840494,1.0093506050151506,0.06273779009262606,-0.2730297022379926,-0.1972704336662988
TCGA-B0-5691,-0.06861877184848927,1.041814974869512,0.7671918754708843,-0.055186594551150936,0.5443974841824212,1.3162628907111042,0.1477318983562765,0.12167360483094543,0.1912001671607371
TCGA-A3-3307,0.27932768918275475,0.1121091812787871,-0.22792132635449738,0.7976583166980259,0.9137210359008264,0.2943264942158941,-0.14202304128501697,-0.14074722904655326,0.8205157532517406
TCGA-CJ-4643,0.034007966546253994,0.4774998755913762,-0.10235628669365103,0.3851364594612965,0.3942342021372119,0.4116482975867102,0.2761622659021572,-0.15125707075373562,0.2894490886543695
TCGA-CJ-4905,0.11408728372619655,-0.02658626229002098,-0.19286574133256448,0.8523770935466265,-0.005428450661787626,0.38578283921389295,-0.32433483488293474,-0.5655204721660902,-0.3443940037019487
TCGA-CJ-4888,1.7797172590903914,1.7094767898506964,0.43813488666474193,1.1836008680651198,0.2911294014243303,-0.4057950922301162,1.479708005235276,1.756750404395097,1.3995911361097781
TCGA-BP-4989,1.6198550000133431,0.5900571091140406,0.5116507964833049,0.7857708601546797,0.16047882752056333,0.03706809785804529,0.4135477614298697,1.2636114530200602,0.7602472382512636
TCGA-A3-3376,-0.21416551818165674,0.49173765403203107,0.14221332582844767,0.7631140083862534,1.8685709961645944,0.6573459457699619,0.027908123212844915,-0.44384579754626935,-0.32717300110336833
TCGA-CZ-5469,-0.5049014767421417,-0.4662379835974429,-0.507108300304559,-0.5878921127772898,0.17484073244242784,-0.3240079039154738,-0.2614417968289651,-0.47360082685451105,-0.6260825627061911
TCGA-A3-A8OV,-0.20987245654545084,-0.7410773786576877,-0.1494062744363299,0.44723878054209903,-0.07046417421446709,-0.45182574241774426,-0.4738486727079071,-0.6015351419240084,-0.19173951454604093
TCGA-BP-4991,-0.10607193461878467,0.540915343376922,-0.1452452305091244,0.818527021461831,0.32722951793733135,0.4583219079737206,-0.03349723449405773,-0.4175567348195412,-0.25937578605273803
TCGA-BP-4972,-0.14614318020111416,0.544939055938,-0.2592654731161114,-0.00395205662671267,1.8667712961949139,0.933452443866388,-0.11067784975907938,-0.371881933880636,0.066844617095981
TCGA-B0-5109,1.9590887979533531,0.17100494934114385,1.2027328512334161,1.0084887005152319,0.008164674172402778,-0.2897946781118403,1.0274109113542693,0.9588804932339889,0.5543194397299727
TCGA-B0-4821,0.10546089725296831,-0.5389426602870605,-0.26788130126010895,1.8423830157182286,-0.37746086816538876,-0.39509531689368144,0.9174170426231548,-0.2070282452940925,-0.4378003760776089
TCGA-B2-5633,-0.3314336656932301,-0.5762117838743891,-0.40888101253269077,-0.09214403799562325,0.22970557084547835,0.3345856224195807,-0.3686032689746377,-0.2804965571848576,-0.24773334455542817
TCGA-B0-5690,0.042615285707372885,0.25106399200815155,0.8294225698126367,0.6979109912608968,-0.19717924383778476,0.5555991843643601,-0.3140811405800047,-0.4094550056385302,0.30038259919736515
TCGA-BP-4797,-0.04106759966136506,0.4973232848990931,-0.3827118146662016,-0.07334900086478319,0.2249614002374388,-0.11625655028193964,-0.05094237459061507,0.3608728108197055,0.04653644070958136
TCGA-BP-4763,-0.19557227104249528,-0.2686395304093644,-0.23924688395414861,0.043505014095782314,-0.21550905912398174,-0.14062728254357756,-0.34409662795000856,-0.5223030665343303,-0.041034647612081754
TCGA-BP-5173,0.3608781039419954,-0.006556082518386584,-0.34800191024832344,0.14596888896119423,-0.27010977955189913,0.06711040626256946,-0.12791721655475854,0.7314118662079999,0.4488002672964489
TCGA-BP-4971,-0.24327375870460244,1.3981675639502553,-0.16432325604862963,0.3069405227671394,0.4679174987066477,0.14550499699296585,1.4314727677166152,0.02729333329727283,-0.0963105556212583
TCGA-B0-4693,0.4044270217843453,0.14950035163551548,-0.1161213567052725,0.7485324153462237,0.3584175254936121,0.15716855879666444,0.29047341323351433,0.3710347526919144,0.3346924312174533
TCGA-B8-4143,2.320602729264342,1.3723812092039962,-0.04864152859638122,0.655991751251681,0.28130946734241985,0.1665304997016488,2.8914150047722913,2.0105195317100133,1.8443388522612152
TCGA-A3-3362,-0.28159700175792257,0.07841129804653213,-0.2273780168713179,-0.3400610599069065,0.6371348725724574,0.0395891615380258,-0.14534148440708475,-0.312699243440162,-0.27264431787239396
TCGA-CZ-5988,-0.05678519451223562,0.5666749950777213,-0.14998629173629263,-0.024340555943346304,-0.0939297787270053,0.4927786069278402,0.02662852710832978,0.04149004764255873,0.09366741131135528
TCGA-BP-4349,-0.29630821031393156,-0.12235826209078089,-0.25273432055251294,0.04018682657568923,-0.5913593595314693,-0.04791470275999654,-0.34814272878625696,-0.49388865107167645,-0.19987169811346836
TCGA-CJ-4889,0.057043249805538654,1.887691436124537,8.119737613190294,0.13972402503762701,0.3452083203679315,0.38816318824338675,0.16839238672114748,-0.018178185471585343,0.0768182614209127
TCGA-CZ-5457,-0.10599689651659885,-0.4941025674360382,-0.2148780116404497,0.05351245940142146,0.5210906010880116,-0.10852916089157537,-0.44965776403627455,-0.05311059853847136,0.12107754445179657
