,CD8_T,CD4_T,B_cells,NK_cells,Macrophage,Dendritic,Treg,Exhaustion,IFN_gamma
TCGA-75-5122,4.900931464805232,3.0797321683284125,-0.042161214200285645,2.3649688386606766,3.241759694922869,1.2744458366190563,2.851045841260901,4.161846280264631,3.3748052955220826
TCGA-49-AAR4,1.7762678026999696,0.015617388380718874,0.664240345251554,0.2089957855021187,-0.6056239794965196,-0.5536349767745422,0.722545325451837,1.6697631038331116,-0.17949008019370763
TCGA-69-7761,0.9885928889057949,0.8416208161730055,1.2920406408571918,0.35754795010389406,-0.5241396235136598,-0.3574207466869175,0.7994544155310638,0.6560527819174694,1.5679733044778634
TCGA-50-6595,1.1565591669899455,0.021066470123615594,-0.6517729927041434,0.4926150601061095,-0.36039850775910515,0.47714005860413145,0.09100302870756051,0.3520100707494172,2.573011811475123
TCGA-44-6148,-0.28495876290322336,-0.3914997742976791,0.524479754617577,-0.5307569272787312,-0.30869375015707234,0.07799758518841692,-0.3035952321737397,-0.1826035155814383,-0.678891063446443
TCGA-MP-A4TF,0.09907905657421302,-0.8037299189289117,-0.09390149669779126,-0.244227965570217,-0.8592964778942433,-0.7636558686588807,-0.21140743941083778,-0.0782624523700338,0.41744677071510555
TCGA-97-8174,-0.3353584112692319,0.6623487424190941,0.1299045184735658,-0.30229735516517114,-0.10087446590494793,-0.23520515282500076,0.3065476143458583,0.11711684963644316,-0.3431320711230867
TCGA-99-8025,-0.6712169490623869,-0.5633416790049169,-0.08475481056159777,-0.8407779347788559,-0.8145338165825252,-0.2062871742619239,-0.3762669978044154,-0.539792247396583,-0.5989639931544181
TCGA-MP-A4SY,-0.7040352932315296,-0.40676308200780237,-0.6531003432519586,-0.7223284186000031,-0.13386854849413307,0.15278525110621433,0.1313048115608268,-0.5216131049999245,-0.4677361411655734
TCGA-75-5126,0.7224119461805896,0.31069064153285203,-0.39490527477673454,0.04272959742819984,1.0707560260778213,1.5625117819978949,0.07178918003073466,0.2937644119042763,0.782239061644371
TCGA-69-7760,-0.8235573018957011,-0.9496512168567438,-0.7266033025190146,-0.9528891021647067,-0.9119378030912989,-0.605669788639141,-0.6396648526499782,-0.9768905838170889,-0.7176866698376739
TCGA-49-AARN,-0.5180561166183645,-0.5525084252185368,1.8199699482620604,-0.6051773599482111,-0.74590714009901,0.09263493202318905,-0.1072107861227614,-0.439312972859293,-0.2822233768565916
TCGA-91-6849,-0.43582102368905234,-0.16441215995996417,0.9489417599237181,-0.3200537326954773,-0.49164212646703676,-0.5937281611986572,-0.2594823213043468,-0.014402982005194886,-0.6192677870103839
TCGA-49-AAQV,-0.5116837955486604,0.0997938753307428,1.015037136525999,-0.5333989736969471,-0.695454590112162,0.07586175255139538,0.21976349691196875,-0.24052822717463793,-0.23824136541939747
TCGA-05-4389,0.892042028437958,0.4407232433652731,-0.2962802289472069,0.1676855764812474,-0.43067693579436933,0.09023100189169553,0.6364240697305863,0.4353854209402955,0.43683997109473777
TCGA-86-7701,0.5170114437516934,0.5090959548861317,1.6233270183241133,0.9429580879682408,-0.7223907414341423,-0.14226291306496133,0.6183915137968229,0.7140210210598594,0.048440099612301016
TCGA-95-A4VP,-0.27165018201306335,-0.391958146101925,0.9820795206423757,-0.3452454864508239,-0.8549938217881753,-0.23408148188570524,0.7975718277499,0.6672271912915057,-0.5558217216035308
TCGA-55-A490,-0.6898292661546397,-0.3211972315356732,-0.3127754721360401,-0.9060032421204349,-0.018239361022750162,-0.5212173863199305,0.12735053323328394,-0.49964676908271105,-0.7175938997282286
TCGA-69-7980,0.49399033146338195,0.11475523375327856,-0.004545943801037807,-0.03413143598025654,-0.30215629381099934,-0.322146777010341,0.6063948319505335,0.574795151620365,0.5544880932858927
