,CD8_T,CD4_T,B_cells,NK_cells,Macrophage,Dendritic,Treg,Exhaustion,IFN_gamma
TCGA-AR-A24S,-0.17458288251030762,0.8746889983662635,0.0007983358863801934,0.03854790556626244,2.5349312822294494,0.2951926357609563,0.3548068046014947,0.9398927869400313,0.26514339618176114
TCGA-Z7-A8R5,0.18962331678858751,-0.35499135090922335,0.938781457798778,0.7358283526717666,-0.3933475777366963,0.8712076861721666,-0.399920272210481,-0.12367386383389316,-0.2842635672425685
TCGA-C8-A12X,-0.40015534877946707,-0.5661343449539324,-0.4198320034184599,-0.5437482089339629,-0.40451852786882275,-0.6395977968722081,-0.5690795374421225,-0.3992109958944132,-0.3087958364475208
TCGA-A8-A07U,2.3974339011307495,1.23389998186098,1.3512572819106656,1.2659543804072722,0.4879746708794081,0.28692694643347655,1.3132632691708204,1.8931902032307182,2.950522908499277
TCGA-A2-A0EV,-0.03980805954879819,0.264105619129288,-0.11802261007846172,-0.32047341145802505,0.2921522494900987,-0.31710893008216284,0.08112849319892206,-4.920626381129528e-05,0.10766640834257071
TCGA-C8-A12T,-0.2798446030570681,0.016947023179043074,-0.016202390574248788,-0.49993181844771833,-0.32439768829487853,-0.429292853206318,0.16343949366962104,-0.1734626469188492,-0.16108312349817386
TCGA-A2-A0ER,-0.4882881399942438,-0.5044855125852302,-0.3178784237320975,-0.584636888881923,-0.36474824765358776,-0.5656637154771962,-0.5578700961013011,-0.42393746523177317,-0.4338979465360914
TCGA-A2-A0YI,0.516391811329425,0.5438442048606463,0.09371812258105772,0.2323694196178495,0.5908795905257505,1.0006063150616362,-0.17723676519970993,0.45718521974597853,0.5599418538508877
TCGA-D8-A1XA,-0.4622808213727585,-0.3633409451152964,-0.3520460577977746,-0.42966211883945943,-0.042724797288656406,-0.5283002512011107,0.3668113040422466,-0.25148401677226145,-0.2771742497677091
TCGA-A2-A0D2,0.7137900792042934,0.6616947859968566,0.04740890971684958,0.3905617452321404,-0.2827027289879552,0.04379326676698068,0.4633405771811126,0.5647686720349464,-0.006156151595739073
TCGA-E2-A14N,0.3390252558672033,0.47963981281806717,-0.31733647434435963,-0.41565391132760837,-0.6096072574548196,-0.5686393001911082,0.23479895854217786,0.27570516816707175,0.6420975505395348
TCGA-A2-A04Y,-0.1377219581672276,-0.17259038543130875,-0.2547000630123607,-0.43245334744409264,-0.25519239278161027,-0.6836009447035148,0.09474996627680961,-0.031337028992529825,-0.13344436641109103
TCGA-D8-A1JA,-0.15827112765530352,0.4695975547495456,-0.22507206367074198,-0.6729553913723163,0.1634574676716459,-0.306246556844526,0.5973759413934443,-0.18911716166358117,0.37994686254280335
TCGA-E9-A24A,-0.26741639400591233,0.08029965720738315,-0.2184908509719198,-0.4465039053453397,0.7603761024307497,-0.4221534859047908,1.5913835220649908,0.07510069696168604,0.2970353926548677
TCGA-PL-A8LY,-0.28822573474778046,-0.5315625274906707,-0.07060356545176225,-0.08136052452948055,-0.6636883480112925,-0.20679390193720196,-0.5256977394254317,-0.4623617605711829,-0.47288038242806113
TCGA-BH-A18I,0.42506914805222057,1.0614829253323632,0.44724353183615156,0.25641008345595534,-0.15931469072943208,0.4713482558750883,0.947051430560513,0.7440091480817165,0.9501050368210695
TCGA-AR-A5QM,-0.17765535608900396,-0.23717936024116867,-0.10592579404846965,-0.3607768100468169,-0.025956178053045047,-0.12389672627559072,-0.2412200492131579,0.1021651935911217,0.16464893447632337
TCGA-D8-A1XO,-0.21117026031289332,-0.1354212141067139,0.41775321522179104,-0.5202106130505458,-0.053667822475519496,-0.15892737173622642,0.10961894422586305,0.020085993237199628,0.12030349087539949
TCGA-A1-A0SO,-0.3276669719041232,-0.5298052252016622,-0.47689814626469423,-0.02787069962243538,-0.6508881227169953,-0.8946021170741735,-0.29103588759764765,-0.3488819718731095,-0.333155585549079
TCGA-D8-A27E,-0.3858266811847597,-0.4884055857372757,-0.3391679288625376,-0.5468816834898704,-0.2543259660088325,-0.46289648489224383,-0.4547956533352595,-0.3759566065841274,-0.27623388259014053
TCGA-BH-A18N,-0.5904502265353662,-0.6796658230164235,-0.31616711162068717,-0.727429014116769,-0.2703119865425512,-0.6514115505231721,-0.5952821581780008,-0.5377127050812175,-0.5223259811963716
TCGA-A8-A06O,-0.3727299528601189,-0.3590231838761015,-0.1249883613994646,-0.5648014479693019,-0.11128810924453465,-0.39774383740255387,-0.1377411603390753,-0.23846877372319616,-0.3252649959523221
TCGA-A2-A4S2,0.6014278053676133,0.5259264554433871,-0.13631936289779628,0.6604651923078222,-0.11014979121232223,0.4624145736602708,0.39568442891409406,0.9577191551834051,0.8464009979845412
TCGA-B6-A0RU,-0.36457955552361565,-0.38282844094239743,-0.4108073090778362,-0.5388256025065533,-0.25670864338236005,0.2466871541992565,-0.4139445913786638,0.020894148890126862,-0.39248519293319023
TCGA-A7-A26J,-0.40112583753708475,-0.23426340221221884,-0.21892692390762206,-0.6369998959847095,0.27769189041840303,-0.36866612686674566,0.02845428552566507,-0.056589410094504876,-0.07107588721785864
TCGA-AC-A3TM,-0.06647212011590642,-0.4778332726616201,-0.17327520607380006,-0.13385717068706984,-0.5780037437145149,-0.24264657676029577,1.117694713677753,-0.2421219445256416,-0.25409950297483336
